"ID","Date","BOX","Eggs","Chicks","Twigs","OBSERVER","NOTES","Field1","year","box_year","Few","start","site","site_year","year_z","start_first_check","start_first_check_z","start_vs_first_check","female_JID","male_JID","pair_ID","female_age_24","male_age_24","female_age","male_age","pair_age","pair_age_z","female_body_cond","male_body_cond","box_attached","box_substrate","fem_JID_year","male_JID_year","fem_prev_owner","male_prev_owner","mean_start_site_year","start_diff_from_mean","start_diff_from_mean_abs","fem_prev_owner_binary","male_prev_owner_binary","box_attached_binary"
12911,2016-03-23,"Y02","0","0","FEW","LvW","10, detritus","",2016,"Y02_2016","FEW",83,"Y","Y_2016",-0.307155782337731,74,0.191478348888275,9,"J1366","J1890","J1366_J1890",0,0,-8,-8,-8,-0.716850546372139,13.758420159138,19.209322332735,"tree","soft","J1366_2016","J1890_2016",0,0,83.4444444444444,-0.444444444444443,0.444444444444443,0,0,"tree"
16149,2017-03-27,"Y02","0","0","FEW","NR","","",2017,"Y02_2017","FEW",86,"Y","Y_2017",-0.0395237219920131,74,0.191478348888275,12,"J1366","J1890","J1366_J1890",0,0,-7,-7,-7,-0.288495770907318,13.758420159138,19.209322332735,"tree","soft","J1366_2017","J1890_2017",1,1,81.6538461538462,4.34615384615384,4.34615384615384,1,1,"tree"
21133,2018-03-30,"Y02","0","0","FEW","NAF","","",2018,"Y02_2018","FEW",89,"Y","Y_2018",0.228108338353704,75,0.32039985083862,14,"J1366","J1890","J1366_J1890",0,0,-6,-6,-6,0.139859004557503,13.758420159138,19.209322332735,"tree","soft","J1366_2018","J1890_2018",2,2,83.25,5.75,5.75,1,1,"tree"
4410,2013-04-09,"Y03","0","0","FEW","GM","c. 10 twigs. Some grass","",2013,"Y03_2013","FEW",99,"Y","Y_2013",-1.11005196337488,72,-0.0663646550124131,27,"J246",NA,"J246_NA",0,NA,-11,NA,-11,-0.931027934104549,-10.8399119250017,NA,"tree","soft","J246_2013","NA_2013",0,NA,93.8571428571429,5.14285714285714,5.14285714285714,0,NA,"tree"
6482,2014-03-21,"Y03","0","0","FEW","MK","c.10","",2014,"Y03_2014","FEW",80,"Y","Y_2014",-0.842419903029165,71,-0.195286156962757,9,NA,"J443","NA_J443",NA,0,NA,-10,-10,-1.35938270956937,NA,NA,"tree","soft","NA_2014","J443_2014",NA,0,81.9,-1.90000000000001,1.90000000000001,NA,0,"tree"
8751,2015-03-31,"Y03","0","0","FEW","COO",">30 pushed to front","",2015,"Y03_2015","FEW",90,"Y","Y_2015",-0.574787842683448,77,0.578242854739308,13,NA,NA,"NA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"tree","soft","NA_2015","NA_2015",NA,NA,87.2173913043478,2.78260869565217,2.78260869565217,NA,NA,"tree"
12912,2016-03-23,"Y03","0","0","FEW","LvW","<10, detritus","",2016,"Y03_2016","FEW",83,"Y","Y_2016",-0.307155782337731,74,0.191478348888275,9,"J246","J443","J246_J443",0,0,-8,-8,-8,-0.0743183831749076,-10.8399119250017,NA,"tree","soft","J246_2016","J443_2016",3,1,83.4444444444444,-0.444444444444443,0.444444444444443,1,1,"tree"
16150,2017-03-27,"Y03","0","0","FEW","NR","Big twigs","",2017,"Y03_2017","FEW",86,"Y","Y_2017",-0.0395237219920131,74,0.191478348888275,12,"J896","J2391","J896_J2391",0,0,-7,-7,-7,-0.716850546372139,6.11975449182626,24.6630549665199,"tree","soft","J896_2017","J2391_2017",0,0,81.6538461538462,4.34615384615384,4.34615384615384,0,0,"tree"
21134,2018-03-30,"Y03","0","0","FEW","NAF","","",2018,"Y03_2018","FEW",89,"Y","Y_2018",0.228108338353704,75,0.32039985083862,14,"J896","J2391","J896_J2391",0,0,-6,-6,-6,-0.288495770907318,6.11975449182626,24.6630549665199,"tree","soft","J896_2018","J2391_2018",1,1,83.25,5.75,5.75,1,1,"tree"
4056,2013-03-19,"Y04","0","0","FEW","GM","6 twigs","",2013,"Y04_2013","FEW",78,"Y","Y_2013",-1.11005196337488,72,-0.0663646550124131,6,NA,NA,"NA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"tree","soft","NA_2013","NA_2013",NA,NA,93.8571428571429,-15.8571428571429,15.8571428571429,NA,NA,"tree"
8752,2015-03-31,"Y04","0","0","FEW","COO","<20 twigs pushed to front","",2015,"Y04_2015","FEW",90,"Y","Y_2015",-0.574787842683448,77,0.578242854739308,13,"J246","J1348","J246_J1348",0,0,-9,-9,-9,-0.502673158639728,-10.8399119250017,29.8326885247081,"tree","soft","J246_2015","J1348_2015",2,0,87.2173913043478,2.78260869565217,2.78260869565217,1,0,"tree"
12913,2016-03-23,"Y04","0","0","FEW","LvW","<10, front. Detritus","",2016,"Y04_2016","FEW",83,"Y","Y_2016",-0.307155782337731,74,0.191478348888275,9,"J892",NA,"J892_NA",0,NA,-8,NA,-8,-0.0743183831749076,24.1756200592025,NA,"tree","soft","J892_2016","NA_2016",0,NA,83.4444444444444,-0.444444444444443,0.444444444444443,0,NA,"tree"
16039,2017-03-21,"Y04","0","0","FEW","NR","Smaller twigs scattered but ring forming","",2017,"Y04_2017","FEW",80,"Y","Y_2017",-0.0395237219920131,74,0.191478348888275,6,"J892",NA,"J892_NA",0,NA,-7,NA,-7,0.354036392289913,24.1756200592025,NA,"tree","soft","J892_2017","NA_2017",1,NA,81.6538461538462,-1.65384615384616,1.65384615384616,1,NA,"tree"
28275,2021-03-04,"Y04","0","0","FEW","JJ","","",2021,"Y04_2021","FEW",63,"Y","Y_2021",1.03100451939086,63,-1.22665817256551,0,"J2994","J3749","J2994_J3749",0,0,-3,-3,-3,-0.0743183831749076,-0.979527804676287,13.6778894241275,"tree","soft","J2994_2021","J3749_2021",2,1,66.3333333333333,-3.33333333333333,3.33333333333333,1,1,"tree"
4412,2013-04-09,"Y05","0","0","FEW","GM","c. 30 twigs piled at the front","",2013,"Y05_2013","FEW",99,"Y","Y_2013",-1.11005196337488,72,-0.0663646550124131,27,NA,NA,"NA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"tree","soft","NA_2013","NA_2013",NA,NA,93.8571428571429,5.14285714285714,5.14285714285714,NA,NA,"tree"
6341,2014-03-12,"Y05","0","0","FEW","AC","c. 30 loose ring","",2014,"Y05_2014","FEW",71,"Y","Y_2014",-0.842419903029165,71,-0.195286156962757,0,"J795",NA,"J795_NA",0,NA,-10,NA,-10,-0.931027934104549,2.88428822490158,NA,"tree","soft","J795_2014","NA_2014",0,NA,81.9,-10.9,10.9,0,NA,"tree"
8784,2015-04-04,"Y05","0","0","FEW","ALG","","",2015,"Y05_2015","FEW",94,"Y","Y_2015",-0.574787842683448,77,0.578242854739308,17,"J1316",NA,"J1316_NA",0,NA,-9,NA,-9,-0.931027934104549,-14.7189111754855,NA,"tree","soft","J1316_2015","NA_2015",0,NA,87.2173913043478,6.78260869565217,6.78260869565217,0,NA,"tree"
12914,2016-03-23,"Y05","0","0","FEW","LvW","<30. detritus","",2016,"Y05_2016","FEW",83,"Y","Y_2016",-0.307155782337731,74,0.191478348888275,9,"J795","J1363","J795_J1363",0,0,-8,-8,-8,-0.288495770907318,2.88428822490158,19.9972222577834,"tree","soft","J795_2016","J1363_2016",1,0,83.4444444444444,-0.444444444444443,0.444444444444443,1,0,"tree"
16006,2017-03-15,"Y05","0","0","FEW","NR","8 twigs, base still visible","",2017,"Y05_2017","FEW",74,"Y","Y_2017",-0.0395237219920131,74,0.191478348888275,0,"J1315","J515","J1315_J515",0,0,-7,-7,-7,-0.0743183831749076,14.5454284797371,4.17788942412755,"tree","soft","J1315_2017","J515_2017",2,2,81.6538461538462,-7.65384615384616,7.65384615384616,1,1,"tree"
21136,2018-03-30,"Y05","0","0","FEW","NAF","","",2018,"Y05_2018","FEW",89,"Y","Y_2018",0.228108338353704,75,0.32039985083862,14,"J1315","J515","J1315_J515",0,0,-6,-6,-6,0.354036392289913,14.5454284797371,4.17788942412755,"tree","soft","J1315_2018","J515_2018",3,3,83.25,5.75,5.75,1,1,"tree"
28276,2021-03-04,"Y05","0","0","FEW","JJ","","",2021,"Y05_2021","FEW",63,"Y","Y_2021",1.03100451939086,63,-1.22665817256551,0,"J892","J3481","J892_J3481",0,0,-3,-3,-3,0.996568555487145,24.1756200592025,42.2689887495629,"tree","soft","J892_2021","J3481_2021",5,2,66.3333333333333,-3.33333333333333,3.33333333333333,1,1,"tree"
4213,2013-03-26,"Y06","0","0","FEW","GM","8 twigs","",2013,"Y06_2013","FEW",85,"Y","Y_2013",-1.11005196337488,72,-0.0663646550124131,13,NA,NA,"NA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"tree","soft","NA_2013","NA_2013",NA,NA,93.8571428571429,-8.85714285714286,8.85714285714286,NA,NA,"tree"
6485,2014-03-21,"Y06","0","0","FEW","MK","<10","",2014,"Y06_2014","FEW",80,"Y","Y_2014",-0.842419903029165,71,-0.195286156962757,9,NA,NA,"NA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"tree","soft","NA_2014","NA_2014",NA,NA,81.9,-1.90000000000001,1.90000000000001,NA,NA,"tree"
9165,2015-04-10,"Y06","0","0","FEW","GM","Twigs and grass","",2015,"Y06_2015","FEW",100,"Y","Y_2015",-0.574787842683448,77,0.578242854739308,23,"J1315","J515","J1315_J515",0,0,-9,-9,-9,-0.931027934104549,14.5454284797371,4.17788942412755,"tree","soft","J1315_2015","J515_2015",0,0,87.2173913043478,12.7826086956522,12.7826086956522,0,0,"tree"
12757,2016-03-14,"Y06","0","0","FEW","LvW","twigs piled in front, grass and leaves","",2016,"Y06_2016","FEW",74,"Y","Y_2016",-0.307155782337731,74,0.191478348888275,0,"J1315","J515","J1315_J515",0,0,-8,-8,-8,-0.502673158639728,14.5454284797371,4.17788942412755,"tree","soft","J1315_2016","J515_2016",1,1,83.4444444444444,-9.44444444444444,9.44444444444444,1,1,"tree"
16007,2017-03-15,"Y06","0","0","FEW","NR","","",2017,"Y06_2017","FEW",74,"Y","Y_2017",-0.0395237219920131,74,0.191478348888275,0,"J2403",NA,"J2403_NA",0,NA,-7,NA,-7,-0.931027934104549,20.6973625315991,NA,"tree","soft","J2403_2017","NA_2017",0,NA,81.6538461538462,-7.65384615384616,7.65384615384616,0,NA,"tree"
20960,2018-03-16,"Y06","0","0","FEW","VL","","",2018,"Y06_2018","FEW",75,"Y","Y_2018",0.228108338353704,75,0.32039985083862,0,NA,"J1492","NA_J1492",NA,0,NA,-6,-6,-0.502673158639728,NA,4.88490339932797,"tree","soft","NA_2018","J1492_2018",NA,0,83.25,-8.25,8.25,NA,0,"tree"
28277,2021-03-04,"Y06","0","0","FEW","JJ","","",2021,"Y06_2021","FEW",63,"Y","Y_2021",1.03100451939086,63,-1.22665817256551,0,NA,"J516","NA_J516",NA,0,NA,-3,-3,1.63910071868438,NA,16.085005928399,"tree","soft","NA_2021","J516_2021",NA,5,66.3333333333333,-3.33333333333333,3.33333333333333,NA,1,"tree"
4414,2013-04-09,"Y07","0","0","FEW","GM","<10 twigs","",2013,"Y07_2013","FEW",99,"Y","Y_2013",-1.11005196337488,72,-0.0663646550124131,27,"J250","J290","J250_J290",0,0,-11,-11,-11,-0.931027934104549,7.99318889946619,7.83112975391468,"tree","soft","J250_2013","J290_2013",0,0,93.8571428571429,5.14285714285714,5.14285714285714,0,0,"tree"
8755,2015-03-31,"Y07","0","0","FEW","COO",">50 twigs pushed to front","",2015,"Y07_2015","FEW",90,"Y","Y_2015",-0.574787842683448,77,0.578242854739308,13,"J250","J290","J250_J290",0,0,-9,-9,-9,-0.0743183831749076,7.99318889946619,7.83112975391468,"tree","soft","J250_2015","J290_2015",2,2,87.2173913043478,2.78260869565217,2.78260869565217,1,1,"tree"
12916,2016-03-23,"Y07","0","0","FEW","LvW","<30, front","",2016,"Y07_2016","FEW",83,"Y","Y_2016",-0.307155782337731,74,0.191478348888275,9,"J250","J290","J250_J290",0,0,-8,-8,-8,0.354036392289913,7.99318889946619,7.83112975391468,"tree","soft","J250_2016","J290_2016",3,3,83.4444444444444,-0.444444444444443,0.444444444444443,1,1,"tree"
16154,2017-03-27,"Y07","0","0","FEW","NR","big twigs starting ring shape at the front","",2017,"Y07_2017","FEW",86,"Y","Y_2017",-0.0395237219920131,74,0.191478348888275,12,"J250","J290","J250_J290",0,0,-7,-7,-7,0.782391167754734,7.99318889946619,7.83112975391468,"tree","soft","J250_2017","J290_2017",4,4,81.6538461538462,4.34615384615384,4.34615384615384,1,1,"tree"
4215,2013-03-26,"Y08","0","0","FEW","GM","10 twigs piled","",2013,"Y08_2013","FEW",85,"Y","Y_2013",-1.11005196337488,72,-0.0663646550124131,13,NA,NA,"NA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"tree","soft","NA_2013","NA_2013",NA,NA,93.8571428571429,-8.85714285714286,8.85714285714286,NA,NA,"tree"
6741,2014-04-08,"Y08","0","0","FEW","GM","c.20","",2014,"Y08_2014","FEW",98,"Y","Y_2014",-0.842419903029165,71,-0.195286156962757,27,NA,NA,"NA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"tree","soft","NA_2014","NA_2014",NA,NA,81.9,16.1,16.1,NA,NA,"tree"
8619,2015-03-18,"Y08","0","0","FEW","GM","<20 twigs","",2015,"Y08_2015","FEW",77,"Y","Y_2015",-0.574787842683448,77,0.578242854739308,0,"J1349",NA,"J1349_NA",0,NA,-9,NA,-9,-0.931027934104549,2.1095548416005,NA,"tree","soft","J1349_2015","NA_2015",0,NA,87.2173913043478,-10.2173913043478,10.2173913043478,0,NA,"tree"
12759,2016-03-14,"Y08","0","0","FEW","LvW","twigs piled in front, moss","",2016,"Y08_2016","FEW",74,"Y","Y_2016",-0.307155782337731,74,0.191478348888275,0,"J1349","J1896","J1349_J1896",0,0,-8,-8,-8,-0.716850546372139,2.1095548416005,6.63648937415977,"tree","soft","J1349_2016","J1896_2016",1,0,83.4444444444444,-9.44444444444444,9.44444444444444,1,0,"tree"
16034,2017-03-21,"Y08","0","0","FEW","NR","Ring shape, base still visible, other material","",2017,"Y08_2017","FEW",80,"Y","Y_2017",-0.0395237219920131,74,0.191478348888275,6,"J1349","J1896","J1349_J1896",0,0,-7,-7,-7,-0.288495770907318,2.1095548416005,6.63648937415977,"tree","soft","J1349_2017","J1896_2017",2,1,81.6538461538462,-1.65384615384616,1.65384615384616,1,1,"tree"
21139,2018-03-30,"Y08","0","0","FEW","NAF","MANY SOFT MATERIALS","",2018,"Y08_2018","FEW",89,"Y","Y_2018",0.228108338353704,75,0.32039985083862,14,"J1349","J1896","J1349_J1896",0,0,-6,-6,-6,0.139859004557503,2.1095548416005,6.63648937415977,"tree","soft","J1349_2018","J1896_2018",3,2,83.25,5.75,5.75,1,1,"tree"
4216,2013-03-26,"Y09","0","0","FEW","GM","7 twigs","",2013,"Y09_2013","FEW",85,"Y","Y_2013",-1.11005196337488,72,-0.0663646550124131,13,"J291","J263","J291_J263",0,0,-11,-11,-11,-0.931027934104549,-12.5584108007273,0.0593905484018677,"tree","soft","J291_2013","J263_2013",0,0,93.8571428571429,-8.85714285714286,8.85714285714286,0,0,"tree"
6345,2014-03-12,"Y09","0","0","FEW","AC","c.10","",2014,"Y09_2014","FEW",71,"Y","Y_2014",-0.842419903029165,71,-0.195286156962757,0,NA,"J314","NA_J314",NA,0,NA,-10,-10,-0.502673158639728,NA,-6.7313600137353,"tree","soft","NA_2014","J314_2014",NA,0,81.9,-10.9,10.9,NA,0,"tree"
8832,2015-04-05,"Y09","0","0","FEW","ALG","","",2015,"Y09_2015","FEW",95,"Y","Y_2015",-0.574787842683448,77,0.578242854739308,18,NA,"J314","NA_J314",NA,0,NA,-9,-9,-0.0743183831749076,NA,-6.7313600137353,"tree","soft","NA_2015","J314_2015",NA,1,87.2173913043478,7.78260869565217,7.78260869565217,NA,1,"tree"
13180,2016-04-08,"Y09","0","0","FEW","JC","bare bottom. No cup","",2016,"Y09_2016","FEW",99,"Y","Y_2016",-0.307155782337731,74,0.191478348888275,25,"J1372","J314","J1372_J314",0,0,-8,-8,-8,-0.502673158639728,NA,-6.7313600137353,"tree","soft","J1372_2016","J314_2016",0,2,83.4444444444444,15.5555555555556,15.5555555555556,0,1,"tree"
16033,2017-03-21,"Y09","0","0","FEW","NR","No shape, no big twigs, very fine twigs","",2017,"Y09_2017","FEW",80,"Y","Y_2017",-0.0395237219920131,74,0.191478348888275,6,"J2393","J314","J2393_J314",0,0,-7,-7,-7,-0.0743183831749076,14.1422867258691,-6.7313600137353,"tree","soft","J2393_2017","J314_2017",0,3,81.6538461538462,-1.65384615384616,1.65384615384616,0,1,"tree"
4062,2013-03-19,"Y10","0","0","FEW","GM","10 twigs","",2013,"Y10_2013","FEW",78,"Y","Y_2013",-1.11005196337488,72,-0.0663646550124131,6,"J264","J292","J264_J292",0,0,-11,-11,-11,-0.931027934104549,12.5970858264496,20.2109902485954,"tree","soft","J264_2013","J292_2013",0,0,93.8571428571429,-15.8571428571429,15.8571428571429,0,0,"tree"
6743,2014-04-08,"Y10","0","0","FEW","GM","c10","",2014,"Y10_2014","FEW",98,"Y","Y_2014",-0.842419903029165,71,-0.195286156962757,27,"J799","J292","J799_J292",0,0,-10,-10,-10,-0.716850546372139,12.6269872505305,20.2109902485954,"tree","soft","J799_2014","J292_2014",0,1,81.9,16.1,16.1,0,1,"tree"
8788,2015-04-04,"Y10","0","0","FEW","ALG","","",2015,"Y10_2015","FEW",94,"Y","Y_2015",-0.574787842683448,77,0.578242854739308,17,"J407","J1359","J407_J1359",0,0,-9,-9,-9,-0.931027934104549,6.70278710062725,14.5068886746113,"tree","soft","J407_2015","J1359_2015",0,0,87.2173913043478,6.78260869565217,6.78260869565217,0,0,"tree"
12963,2016-03-30,"Y10","0","0","FEW","LvW","<20, front","",2016,"Y10_2016","FEW",90,"Y","Y_2016",-0.307155782337731,74,0.191478348888275,16,"J407","J1359","J407_J1359",0,0,-8,-8,-8,-0.502673158639728,6.70278710062725,14.5068886746113,"tree","soft","J407_2016","J1359_2016",1,1,83.4444444444444,6.55555555555556,6.55555555555556,1,1,"tree"
16157,2017-03-27,"Y10","0","0","FEW","NR","Lots of big twigs, starting ring shape at the front","",2017,"Y10_2017","FEW",86,"Y","Y_2017",-0.0395237219920131,74,0.191478348888275,12,"J407","J1359","J407_J1359",0,0,-7,-7,-7,-0.0743183831749076,6.70278710062725,14.5068886746113,"tree","soft","J407_2017","J1359_2017",2,2,81.6538461538462,4.34615384615384,4.34615384615384,1,1,"tree"
4626,2013-04-19,"Y11","0","0","FEW","GM","<20 twigs","",2013,"Y11_2013","FEW",109,"Y","Y_2013",-1.11005196337488,72,-0.0663646550124131,37,NA,NA,"NA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"tree","soft","NA_2013","NA_2013",NA,NA,93.8571428571429,15.1428571428571,15.1428571428571,NA,NA,"tree"
6347,2014-03-12,"Y11","0","0","FEW","AC","c.10","",2014,"Y11_2014","FEW",71,"Y","Y_2014",-0.842419903029165,71,-0.195286156962757,0,"J17","J20","J17_J20",0,0,-10,-10,-10,-0.931027934104549,-4.86063596936848,-3.22850937664653,"tree","soft","J17_2014","J20_2014",0,0,81.9,-10.9,10.9,0,0,"tree"
8759,2015-03-31,"Y11","0","0","FEW","COO","<30 Twigs pushed to front","",2015,"Y11_2015","FEW",90,"Y","Y_2015",-0.574787842683448,77,0.578242854739308,13,"J17","J20","J17_J20",0,0,-9,-9,-9,-0.502673158639728,-4.86063596936848,-3.22850937664653,"tree","soft","J17_2015","J20_2015",1,1,87.2173913043478,2.78260869565217,2.78260869565217,1,1,"tree"
12845,2016-03-16,"Y11","0","0","FEW","LvW/GM","<30, front","",2016,"Y11_2016","FEW",76,"Y","Y_2016",-0.307155782337731,74,0.191478348888275,2,"J17","J20","J17_J20",0,0,-8,-8,-8,-0.0743183831749076,-4.86063596936848,-3.22850937664653,"tree","soft","J17_2016","J20_2016",2,2,83.4444444444444,-7.44444444444444,7.44444444444444,1,1,"tree"
16042,2017-03-21,"Y11","0","0","FEW","NR","Ring shape, twigs and sticks","",2017,"Y11_2017","FEW",80,"Y","Y_2017",-0.0395237219920131,74,0.191478348888275,6,"J17","J20","J17_J20",0,0,-7,-7,-7,0.354036392289913,-4.86063596936848,-3.22850937664653,"tree","soft","J17_2017","J20_2017",3,3,81.6538461538462,-1.65384615384616,1.65384615384616,1,1,"tree"
21142,2018-03-30,"Y11","0","0","FEW","NAF","","",2018,"Y11_2018","FEW",89,"Y","Y_2018",0.228108338353704,75,0.32039985083862,14,"J510","J516","J510_J516",0,0,-6,-6,-6,0.354036392289913,7.8341859014013,16.085005928399,"tree","soft","J510_2018","J516_2018",3,3,83.25,5.75,5.75,1,1,"tree"
16272,2017-04-01,"Y12","0","0","FEW","VL","","",2017,"Y12_2017","FEW",91,"Y","Y_2017",-0.0395237219920131,74,0.191478348888275,17,"J1915","J1507","J1915_J1507",0,0,-7,-7,-7,-0.931027934104549,-7.00087731749076,3.49824068581317,"tree","soft","J1915_2017","J1507_2017",0,0,81.6538461538462,9.34615384615384,9.34615384615384,0,0,"tree"
21060,2018-03-25,"Y12","0","0","FEW","NAF","","",2018,"Y12_2018","FEW",84,"Y","Y_2018",0.228108338353704,75,0.32039985083862,9,"J2980","J2943","J2980_J2943",0,0,-6,-6,-6,-0.931027934104549,23.6979880000467,14.7180145178171,"tree","soft","J2980_2018","J2943_2018",0,0,83.25,0.75,0.75,0,0,"tree"
6349,2014-03-12,"Y13","0","0","FEW","AC","<20","",2014,"Y13_2014","FEW",71,"Y","Y_2014",-0.842419903029165,71,-0.195286156962757,0,NA,NA,"NA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"tree","soft","NA_2014","NA_2014",NA,NA,81.9,-10.9,10.9,NA,NA,"tree"
4449,2013-04-12,"Y14","0","0","FEW","GM","<10 twigs and grass","",2013,"Y14_2013","FEW",102,"Y","Y_2013",-1.11005196337488,72,-0.0663646550124131,30,NA,NA,"NA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"tree","soft","NA_2013","NA_2013",NA,NA,93.8571428571429,8.14285714285714,8.14285714285714,NA,NA,"tree"
6747,2014-04-08,"Y14","0","0","FEW","GM","c.50. very built up at front","",2014,"Y14_2014","FEW",98,"Y","Y_2014",-0.842419903029165,71,-0.195286156962757,27,"J242",NA,"J242_NA",0,NA,-10,NA,-10,-0.502673158639728,-0.79721289937275,NA,"tree","soft","J242_2014","NA_2014",0,NA,81.9,16.1,16.1,0,NA,"tree"
9379,2015-04-13,"Y14","0","0","FEW","GM","<10 twigs","",2015,"Y14_2015","FEW",103,"Y","Y_2015",-0.574787842683448,77,0.578242854739308,26,NA,NA,"NA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"tree","soft","NA_2015","NA_2015",NA,NA,87.2173913043478,15.7826086956522,15.7826086956522,NA,NA,"tree"
12922,2016-03-23,"Y14","0","0","FEW","LvW","<10. detritus","",2016,"Y14_2016","FEW",83,"Y","Y_2016",-0.307155782337731,74,0.191478348888275,9,"J1891","J1365","J1891_J1365",0,0,-8,-8,-8,-0.716850546372139,2.21738904936943,1.51898874956292,"tree","soft","J1891_2016","J1365_2016",0,0,83.4444444444444,-0.444444444444443,0.444444444444443,0,0,"tree"
15998,2017-03-15,"Y14","0","0","FEW","JA","Few twigs at back, ring forming. Base still visible","",2017,"Y14_2017","FEW",74,"Y","Y_2017",-0.0395237219920131,74,0.191478348888275,0,"J1891","J1365","J1891_J1365",0,0,-7,-7,-7,-0.288495770907318,2.21738904936943,1.51898874956292,"tree","soft","J1891_2017","J1365_2017",1,1,81.6538461538462,-7.65384615384616,7.65384615384616,1,1,"tree"
4066,2013-03-20,"Y15","0","0","FEW","GM","7 twigs","",2013,"Y15_2013","FEW",79,"Y","Y_2013",-1.11005196337488,72,-0.0663646550124131,7,NA,NA,"NA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"tree","soft","NA_2013","NA_2013",NA,NA,93.8571428571429,-14.8571428571429,14.8571428571429,NA,NA,"tree"
4067,2013-03-20,"Y16","0","0","FEW","GM",">12 twigs. Unarranged.","",2013,"Y16_2013","FEW",79,"Y","Y_2013",-1.11005196337488,72,-0.0663646550124131,7,NA,NA,"NA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"tree","soft","NA_2013","NA_2013",NA,NA,93.8571428571429,-14.8571428571429,14.8571428571429,NA,NA,"tree"
6841,2014-04-11,"Y16","0","0","FEW","VB","Big ring","",2014,"Y16_2014","FEW",101,"Y","Y_2014",-0.842419903029165,71,-0.195286156962757,30,NA,NA,"NA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"tree","soft","NA_2014","NA_2014",NA,NA,81.9,19.1,19.1,NA,NA,"tree"
15995,2017-03-15,"Y16","0","0","FEW","JA","Very small, thin twigs","",2017,"Y16_2017","FEW",74,"Y","Y_2017",-0.0395237219920131,74,0.191478348888275,0,"J1319","J416","J1319_J416",0,0,-7,-7,-7,0.354036392289913,7.02995414205201,17.8347393117001,"tree","soft","J1319_2017","J416_2017",2,3,81.6538461538462,-7.65384615384616,7.65384615384616,1,1,"tree"
21062,2018-03-25,"Y16","0","0","FEW","NAF","","",2018,"Y16_2018","FEW",84,"Y","Y_2018",0.228108338353704,75,0.32039985083862,9,"J1319","J416","J1319_J416",0,0,-6,-6,-6,0.782391167754734,7.02995414205201,17.8347393117001,"tree","soft","J1319_2018","J416_2018",3,4,83.25,0.75,0.75,1,1,"tree"
4423,2013-04-09,"Y17","0","0","FEW","GM","<10 twigs","",2013,"Y17_2013","FEW",99,"Y","Y_2013",-1.11005196337488,72,-0.0663646550124131,27,NA,NA,"NA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"tree","soft","NA_2013","NA_2013",NA,NA,93.8571428571429,5.14285714285714,5.14285714285714,NA,NA,"tree"
6352,2014-03-12,"Y17","0","0","FEW","AC","c.20","",2014,"Y17_2014","FEW",71,"Y","Y_2014",-0.842419903029165,71,-0.195286156962757,0,NA,NA,"NA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"tree","soft","NA_2014","NA_2014",NA,NA,81.9,-10.9,10.9,NA,NA,"tree"
8763,2015-03-31,"Y17","0","0","FEW","COO","<30 twigs front","",2015,"Y17_2015","FEW",90,"Y","Y_2015",-0.574787842683448,77,0.578242854739308,13,"J1320",NA,"J1320_NA",0,NA,-9,NA,-9,-0.931027934104549,23.5155847021753,NA,"tree","soft","J1320_2015","NA_2015",0,NA,87.2173913043478,2.78260869565217,2.78260869565217,0,NA,"tree"
12968,2016-03-30,"Y17","0","0","FEW","LvW","<20, front","",2016,"Y17_2016","FEW",90,"Y","Y_2016",-0.307155782337731,74,0.191478348888275,16,"J1320","J1895","J1320_J1895",0,0,-8,-8,-8,-0.716850546372139,23.5155847021753,29.4764540171327,"tree","soft","J1320_2016","J1895_2016",1,0,83.4444444444444,6.55555555555556,6.55555555555556,1,0,"tree"
16162,2017-03-27,"Y17","0","0","FEW","VL","Straw and hair","",2017,"Y17_2017","FEW",86,"Y","Y_2017",-0.0395237219920131,74,0.191478348888275,12,"J792","J1895","J792_J1895",0,0,-7,-7,-7,-0.0743183831749076,6.59771129489732,29.4764540171327,"tree","soft","J792_2017","J1895_2017",1,1,81.6538461538462,4.34615384615384,4.34615384615384,1,1,"tree"
21146,2018-03-30,"Y17","0","0","FEW","NAF","HALF RING","",2018,"Y17_2018","FEW",89,"Y","Y_2018",0.228108338353704,75,0.32039985083862,14,"J792","J1895","J792_J1895",0,0,-6,-6,-6,0.354036392289913,6.59771129489732,29.4764540171327,"tree","soft","J792_2018","J1895_2018",2,2,83.25,5.75,5.75,1,1,"tree"
