"nest1","nest2","weight","site_comb","site_same_other","site_same_semi_other","dyad_ID","spatial","spatial_z","spatial_weight","prospect_weight","spatial_weight_z","prospect_weight_z","year","nest1_anthro","nest2_anthro","anthro","anthro_binary"
"Z32","Z22",0.666666666666667,"ZZ","same","same","Z22_Z32",74.186212874227,-0.575127274666149,0.80716560848572,1,0.575015327750311,NA,"2024",1,1,2,1
"Z33","Z22",1,"ZZ","same","same","Z22_Z33",88.6384111696781,-0.394435146802288,0.767913594269627,0,0.394358371103886,NA,"2024",1,1,2,1
"Z35","Z22",0.5,"ZZ","same","same","Z22_Z35",5.21721400495038,-1.43742897490315,0.994484663258072,1,1.43714918337254,NA,"2024",1,1,2,1
"Z38","Z22",0.833333333333333,"ZZ","same","same","Z22_Z38",125.009647155601,0.0603050864121657,0.669129710822246,0,-0.0602933481957215,NA,"2024",0,1,1,0
"Z39","Z22",0.857142857142857,"ZZ","same","same","Z22_Z39",121.723914846192,0.0192244182369295,0.678053724227168,0,-0.0192206762576754,NA,"2024",1,1,2,1
"Z40","Z22",0.5,"ZZ","same","same","Z22_Z40",110.776926402339,-0.1176429700443,0.707785626408219,1,0.117620071169136,NA,"2024",0,1,1,0
"Z41","Z22",0.571428571428571,"ZZ","same","same","Z22_Z41",112.951339863286,-0.0904568363446213,0.701879942972666,0,0.090439229174363,NA,"2024",1,1,2,1
"Z42","Z22",0.5,"ZZ","same","same","Z22_Z42",161.121655916075,0.51180426812643,0.571049885714674,0,-0.511704646856752,NA,"2024",1,1,2,1
"Z43","Z22",0.571428571428571,"ZZ","same","same","Z22_Z43",200.036169266316,0.998342445799715,0.46535848846082,0,-0.998148121234215,NA,"2024",1,1,2,1
"Z44","Z22",0.666666666666667,"ZZ","same","same","Z22_Z44",148.996062965355,0.360201090043391,0.60398286498538,0,-0.360130977908412,NA,"2024",0,1,1,0
"Z45","Z22",0.5,"ZZ","same","same","Z22_Z45",163.320655508151,0.539297795916532,0.565077426612966,0,-0.539192823108547,NA,"2024",1,1,2,1
"Z24","Z23",0.571428571428571,"ZZ","same","same","Z23_Z24",7.20953764866649,-1.41251946347679,0.98907353379614,1,1.41224452051293,NA,"2024",0,1,1,0
"Z26","Z23",0.625,"ZZ","same","same","Z23_Z26",22.225509815883,-1.22477861551923,0.948290315843647,1,1.22454021578645,NA,"2024",1,1,2,1
"Z27","Z23",0.714285714285714,"ZZ","same","same","Z23_Z27",55.1146372380347,-0.813574292411874,0.858963801583494,0,0.81341593245078,NA,"2024",0,1,1,0
"Z28","Z23",0.714285714285714,"ZZ","same","same","Z23_Z28",54.3505625845429,-0.823127321796318,0.861039020076064,0,0.822967102364767,NA,"2024",1,1,2,1
"Z29","Z23",0.555555555555556,"ZZ","same","same","Z23_Z29",55.2784544926415,-0.811526127301584,0.858518875692276,0,0.811368166010103,NA,"2024",1,1,2,1
"Z30","Z23",0.714285714285714,"ZZ","same","same","Z23_Z30",62.9738165113779,-0.715312990073466,0.83761835570339,0,0.715173756400114,NA,"2024",1,1,2,1
"Z31","Z23",0.5,"ZZ","same","same","Z23_Z31",70.7914816281795,-0.617570728584666,0.816385661823322,0,0.617450520169205,NA,"2024",1,1,2,1
"Z32","Z23",0.571428571428571,"ZZ","same","same","Z23_Z32",83.1565207532063,-0.462973816409429,0.782802349333702,0,0.462883699850636,NA,"2024",1,1,2,1
"Z33","Z23",0.625,"ZZ","same","same","Z23_Z33",97.3434965365572,-0.285597697576794,0.744270676591105,0,0.285542106783552,NA,"2024",1,1,2,1
"Z35","Z23",0.857142857142857,"ZZ","same","same","Z23_Z35",11.9686951964507,-1.3530169375241,0.976147713384373,0,1.35275357656053,NA,"2024",1,1,2,1
"Z38","Z23",0.714285714285714,"ZZ","same","same","Z23_Z38",115.96037834114,-0.0528356001650201,0.693707427020774,0,0.0528253158631872,NA,"2024",0,1,1,0
"Z39","Z23",0.555555555555556,"ZZ","same","same","Z23_Z39",112.866238591981,-0.0915208357087149,0.702111077104845,0,0.0915030214339555,NA,"2024",1,1,2,1
"Z40","Z23",0.428571428571428,"ZZ","same","same","Z23_Z40",102.429912788926,-0.222003539992395,0.730456025078207,0,0.221960327624104,NA,"2024",0,1,1,0
"Z41","Z23",0.333333333333333,"ZZ","same","same","Z23_Z41",115.136764565006,-0.0631330319262847,0.695944353126304,0,0.0631207432581529,NA,"2024",1,1,2,1
"Z42","Z23",0.444444444444444,"ZZ","same","same","Z23_Z42",166.582712129431,0.580082453036611,0.556217716120863,0,-0.57996954160916,NA,"2024",1,1,2,1
"Z43","Z23",0.5,"ZZ","same","same","Z23_Z43",206.266981705197,1.07624469533197,0.448435669286265,0,-1.07603520731143,NA,"2024",1,1,2,1
"Z44","Z23",0.571428571428571,"ZZ","same","same","Z23_Z44",157.414053413945,0.465449065154013,0.581119693998929,0,-0.465358466794974,NA,"2024",0,1,1,0
"Z45","Z23",0.428571428571428,"ZZ","same","same","Z23_Z45",171.573309599088,0.642478612961167,0.542663307385173,0,-0.642353556295659,NA,"2024",1,1,2,1
"Z26","Z24",0.666666666666667,"ZZ","same","same","Z24_Z26",18.7658074347603,-1.26803438687254,0.957686830081209,0,1.26778756752482,NA,"2024",1,0,1,0
"Z27","Z24",0.8,"ZZ","same","same","Z24_Z27",56.404735739273,-0.797444521800014,0.855459908011351,0,0.797289301453667,NA,"2024",0,0,0,1
"Z28","Z24",0.8,"ZZ","same","same","Z24_Z28",56.8749235242825,-0.791565884541369,0.854182883074098,0,0.791411808455327,NA,"2024",1,0,1,0
"Z29","Z24",0.571428571428571,"ZZ","same","same","Z24_Z29",59.027144099494,-0.764657222798902,0.848337475276105,0,0.764508384408626,NA,"2024",1,0,1,0
"Z30","Z24",0.8,"ZZ","same","same","Z24_Z30",69.0308958065313,-0.639582881469442,0.821167393867626,0,0.639458388449971,NA,"2024",1,0,1,0
"Z31","Z24",0.8,"ZZ","same","same","Z24_Z31",77.3005585958541,-0.536189409032128,0.798707079199029,0,0.536085041262958,NA,"2024",1,0,1,0
"Z32","Z24",1,"ZZ","same","same","Z24_Z32",89.9279696155457,-0.378312128364189,0.764411167482029,0,0.378238490966243,NA,"2024",1,0,1,0
"Z33","Z24",0.666666666666667,"ZZ","same","same","Z24_Z33",104.301350282824,-0.198605437086274,0.725373221091347,0,0.198566779093288,NA,"2024",1,0,1,0
"Z35","Z24",0.666666666666667,"ZZ","same","same","Z24_Z35",19.0979806229823,-1.26388131071263,0.956784651295689,0,1.26363529974957,NA,"2024",1,0,1,0
"Z38","Z24",0.8,"ZZ","same","same","Z24_Z38",109.283735986614,-0.136311946763797,0.711841115422913,0,0.136285414024517,NA,"2024",0,0,0,1
"Z39","Z24",0.571428571428571,"ZZ","same","same","Z24_Z39",105.988687857433,-0.177509088243858,0.720790430493551,0,0.177474536596183,NA,"2024",1,0,1,0
"Z40","Z24",0.75,"ZZ","same","same","Z24_Z40",95.2969778728371,-0.311184795435608,0.749828999141047,0,0.311124224185314,NA,"2024",0,0,0,1
"Z41","Z24",0.5,"ZZ","same","same","Z24_Z41",120.840779433338,0.00818280272085596,0.680452310454079,0,-0.00818120996118747,NA,"2024",1,0,1,0
"Z42","Z24",0.666666666666667,"ZZ","same","same","Z24_Z42",173.476550302484,0.666274343237164,0.537494126225386,0,-0.666144654799296,NA,"2024",1,0,1,0
"Z43","Z24",0.8,"ZZ","same","same","Z24_Z43",213.333912367952,1.16460071652783,0.429241962061397,0,-1.16437403025483,NA,"2024",1,0,1,0
"Z44","Z24",1,"ZZ","same","same","Z24_Z44",164.498593011522,0.554025246344732,0.561878161097591,0,-0.553917406879702,NA,"2024",0,0,0,1
"Z45","Z24",0.75,"ZZ","same","same","Z24_Z45",178.704623255012,0.731639598204436,0.523294736647402,0,-0.731497186602463,NA,"2024",1,0,1,0
"Z27","Z26",0.833333333333333,"ZZ","same","same","Z26_Z27",42.009507762482,-0.977424364384269,0.894557191458309,1,0.977234111464826,NA,"2024",0,1,1,0
"Z28","Z26",0.833333333333333,"ZZ","same","same","Z26_Z28",45.101716324176,-0.938763273982044,0.886158786458501,0,0.938580546335742,NA,"2024",1,1,2,1
"Z29","Z26",0.625,"ZZ","same","same","Z26_Z29",50.2664088240661,-0.874190448555105,0.872131537504185,0,0.874020289828713,NA,"2024",1,1,2,1
"Z30","Z26",0.833333333333333,"ZZ","same","same","Z26_Z30",67.7343003948771,-0.655793881285578,0.82468893297817,0,0.655666232840323,NA,"2024",1,1,2,1
"Z31","Z26",0.571428571428571,"ZZ","same","same","Z26_Z31",77.9725433852068,-0.527787755595189,0.796881975781165,0,0.527685023184367,NA,"2024",1,1,2,1
"Z32","Z26",0.666666666666667,"ZZ","same","same","Z26_Z32",91.9031891560972,-0.353616465151979,0.759046492579247,0,0.353547634695823,NA,"2024",1,1,2,1
"Z33","Z26",0.714285714285714,"ZZ","same","same","Z26_Z33",107.489924505614,-0.158739511544062,0.716713087998556,0,0.158708613342008,NA,"2024",1,1,2,1
"Z35","Z26",0.5,"ZZ","same","same","Z26_Z35",29.5572369985578,-1.1331119113631,0.928377424135439,0,1.13289135429797,NA,"2024",1,1,2,1
"Z38","Z26",0.833333333333333,"ZZ","same","same","Z26_Z38",111.999785276877,-0.102353879236084,0.704464354934747,0,0.102333956339694,NA,"2024",0,1,1,0
"Z39","Z26",0.625,"ZZ","same","same","Z26_Z39",107.197372800708,-0.162397210462181,0.717507655264045,0,0.162365600299261,NA,"2024",1,1,2,1
"Z40","Z26",0.5,"ZZ","same","same","Z26_Z40",93.6388301876114,-0.331916190579159,0.754332510315076,1,0.33185158402077,NA,"2024",0,1,1,0
"Z41","Z26",0.375,"ZZ","same","same","Z26_Z41",136.80754452254,0.207811170674983,0.63708674921184,0,-0.207770720811695,NA,"2024",1,1,2,1
"Z42","Z26",0.714285714285714,"ZZ","same","same","Z26_Z42",185.144749020958,0.812158838569821,0.50580342474104,0,-0.81200075412286,NA,"2024",1,1,2,1
"Z43","Z26",0.833333333333333,"ZZ","same","same","Z26_Z43",223.474564950817,1.29138669438857,0.401700059355263,0,-1.2911353295795,NA,"2024",1,1,2,1
"Z44","Z26",0.666666666666667,"ZZ","same","same","Z26_Z44",168.438691456958,0.603287286454084,0.551176896346628,0,-0.603169858270694,NA,"2024",0,1,1,0
"Z45","Z26",0.5,"ZZ","same","same","Z26_Z45",183.249832548821,0.788467184021851,0.510949997378783,0,-0.788313711089201,NA,"2024",1,1,2,1
"Z28","Z27",1,"ZZ","same","same","Z27_Z28",9.88816600995412,-1.37902926022447,0.981798408146225,1,1.37876083603502,NA,"2024",1,0,1,0
"Z29","Z27",0.714285714285714,"ZZ","same","same","Z27_Z29",20.6378811489265,-1.24462832946761,0.952602298126984,0,1.24438606604352,NA,"2024",1,0,1,0
"Z30","Z27",1,"ZZ","same","same","Z27_Z30",49.2842365611048,-0.886470296402141,0.874799106744537,0,0.886297747437703,NA,"2024",1,0,1,0
"Z31","Z27",0.666666666666667,"ZZ","same","same","Z27_Z31",61.3280795786842,-0.735889216761842,0.842088159407811,0,0.735745977983499,NA,"2024",1,0,1,0
"Z32","Z27",0.8,"ZZ","same","same","Z27_Z32",75.5820557842201,-0.557675408838255,0.803374514243418,0,0.557566858879302,NA,"2024",1,0,1,0
"Z33","Z27",0.833333333333333,"ZZ","same","same","Z27_Z33",91.8129786524454,-0.354744343937426,0.759291503331202,0,0.354675293942818,NA,"2024",1,0,1,0
"Z35","Z27",0.571428571428571,"ZZ","same","same","Z27_Z35",52.772023578932,-0.842863390040671,0.865326314937525,0,0.842699329038622,NA,"2024",1,0,1,0
"Z38","Z27",1,"ZZ","same","same","Z27_Z38",150.033508749516,0.373172008546673,0.601165173459437,0,-0.373099371658677,NA,"2024",0,0,0,1
"Z39","Z27",0.714285714285714,"ZZ","same","same","Z27_Z39",144.030682343935,0.298120209903469,0.61746878503407,0,-0.298062181638218,NA,"2024",1,0,1,0
"Z40","Z27",0.6,"ZZ","same","same","Z27_Z40",128.042562864607,0.0982248534876452,0.660892344568863,0,-0.0982057342945714,NA,"2024",0,0,0,1
"Z41","Z27",0.428571428571428,"ZZ","same","same","Z27_Z41",151.813557524653,0.395427501746085,0.596330580244022,0,-0.395350532888569,NA,"2024",1,0,1,0
"Z42","Z27",0.571428571428571,"ZZ","same","same","Z27_Z42",184.955368104272,0.80979105755041,0.506317781261898,0,-0.809633433985404,NA,"2024",1,0,1,0
"Z43","Z27",0.666666666666667,"ZZ","same","same","Z27_Z43",218.068743431376,1.22379909468704,0.416382212117971,0,-1.22356088561526,NA,"2024",1,0,1,0
"Z44","Z27",0.8,"ZZ","same","same","Z27_Z44",150.266970931269,0.376090926315046,0.60053109269956,0,-0.376017721267868,NA,"2024",0,0,0,1
"Z45","Z27",0.6,"ZZ","same","same","Z27_Z45",165.820141465101,0.570548227642847,0.558288849795139,0,-0.570437172025709,NA,"2024",1,0,1,0
"Z29","Z28",0.714285714285714,"ZZ","same","same","Z28_Z29",10.7513270859165,-1.36823737871853,0.979454072002214,1,1.36797105513864,NA,"2024",1,1,2,1
"Z30","Z28",1,"ZZ","same","same","Z28_Z30",39.47445565503,-1.00911947056652,0.901442365556118,0,1.00892304828328,NA,"2024",1,1,2,1
"Z31","Z28",0.666666666666667,"ZZ","same","same","Z28_Z31",51.4991908883689,-0.858777290650858,0.868783314754668,0,0.858610132052554,NA,"2024",1,1,2,1
"Z32","Z28",0.8,"ZZ","same","same","Z28_Z32",65.7110188754482,-0.681090451090346,0.830184143695613,0,0.680957878738513,NA,"2024",1,1,2,1
"Z33","Z28",0.833333333333333,"ZZ","same","same","Z28_Z33",81.9300857801831,-0.478307618259626,0.786133333451971,0,0.47821451701918,NA,"2024",1,1,2,1
"Z35","Z28",0.571428571428571,"ZZ","same","same","Z28_Z35",49.9042844795274,-0.878717996339071,0.873115063306229,0,0.878546956338164,NA,"2024",1,1,2,1
"Z38","Z28",1,"ZZ","same","same","Z28_Z38",155.694388814339,0.443948539810903,0.585790284446882,0,-0.443862126469002,NA,"2024",0,1,1,0
"Z39","Z28",0.714285714285714,"ZZ","same","same","Z28_Z39",150.102144527092,0.374030144066563,0.600978759430092,0,-0.373957340144887,NA,"2024",1,1,2,1
"Z40","Z28",0.6,"ZZ","same","same","Z28_Z40",134.750634326732,0.182094150156217,0.642673295050509,0,-0.182058706039063,NA,"2024",0,1,1,0
"Z41","Z28",0.428571428571428,"ZZ","same","same","Z28_Z41",144.433661857016,0.303158559379142,0.616374297036266,0,-0.303099550413254,NA,"2024",1,1,2,1
"Z42","Z28",0.571428571428571,"ZZ","same","same","Z28_Z42",175.58793995789,0.692672506463665,0.531759614763846,0,-0.692537679697139,NA,"2024",1,1,2,1
"Z43","Z28",0.666666666666667,"ZZ","same","same","Z28_Z43",208.33705357387,1.10212627287021,0.442813376486486,0,-1.10191174707297,NA,"2024",1,1,2,1
"Z44","Z28",0.8,"ZZ","same","same","Z28_Z44",140.450619843069,0.253359606849002,0.627192196054713,0,-0.253310291109975,NA,"2024",0,1,1,0
"Z45","Z28",0.6,"ZZ","same","same","Z28_Z45",155.992316418768,0.447673452221683,0.584981116296448,0,-0.447586313835997,NA,"2024",1,1,2,1
"Z30","Z29",0.714285714285714,"ZZ","same","same","Z29_Z30",28.8219950983718,-1.14230445222943,0.930374333181965,0,1.14208210586193,NA,"2024",1,1,2,1
"Z31","Z29",0.714285714285714,"ZZ","same","same","Z29_Z31",40.8085380793478,-0.9924397802476,0.897819012124741,0,0.992246604619445,NA,"2024",1,1,2,1
"Z32","Z29",0.571428571428571,"ZZ","same","same","Z29_Z32",54.9690309721778,-0.815394770201489,0.859359266626287,0,0.815236055889484,NA,"2024",1,1,2,1
"Z33","Z29",0.857142857142857,"ZZ","same","same","Z29_Z33",71.1793237193386,-0.612721638412083,0.815332286899691,0,0.612602373858464,NA,"2024",1,1,2,1
"Z35","Z29",0.444444444444444,"ZZ","same","same","Z29_Z35",48.6410261669626,-0.894512190957261,0.876546059216311,0,0.894338076660535,NA,"2024",1,1,2,1
"Z38","Z29",0.714285714285714,"ZZ","same","same","Z29_Z38",162.099984963381,0.524036065234027,0.568392754606464,0,-0.523934063079244,NA,"2024",0,1,1,0
"Z39","Z29",1,"ZZ","same","same","Z29_Z39",156.943352276322,0.459564009579338,0.582398113196326,0,-0.459474556729911,NA,"2024",1,1,2,1
"Z40","Z29",0.428571428571428,"ZZ","same","same","Z29_Z40",142.280812457758,0.276242035610932,0.622221412713566,0,-0.276188265871131,NA,"2024",0,1,1,0
"Z41","Z29",0.714285714285714,"ZZ","same","same","Z29_Z41",136.578097530647,0.204942453795412,0.637709924759497,0,-0.204902562319843,NA,"2024",1,1,2,1
"Z42","Z29",0.625,"ZZ","same","same","Z29_Z42",165.381135344649,0.565059446737125,0.559481185668801,0,-0.564949459495843,NA,"2024",1,1,2,1
"Z43","Z29",0.5,"ZZ","same","same","Z29_Z43",197.725595770723,0.969453938116008,0.471633981077394,0,-0.96926523661775,NA,"2024",1,1,2,1
"Z44","Z29",0.571428571428571,"ZZ","same","same","Z29_Z44",129.829571091129,0.120567358922404,0.656038849558782,0,-0.120543890823122,NA,"2024",0,1,1,0
"Z45","Z29",0.428571428571428,"ZZ","same","same","Z29_Z45",145.352305683519,0.314644127482096,0.613879270342039,0,-0.314582882882492,NA,"2024",1,1,2,1
"Z31","Z30",0.666666666666667,"ZZ","same","same","Z30_Z31",12.0629320392558,-1.3518387184531,0.975891767138837,1,1.35157558682658,NA,"2024",1,1,2,1
"Z32","Z30",0.8,"ZZ","same","same","Z30_Z32",26.5333565343981,-1.17091871309007,0.936590250761567,1,1.1706907970367,NA,"2024",1,1,2,1
"Z33","Z30",0.833333333333333,"ZZ","same","same","Z30_Z33",42.883381896595,-0.966498540260492,0.892183758764262,0,0.966310414022163,NA,"2024",1,1,2,1
"Z35","Z30",0.571428571428571,"ZZ","same","same","Z30_Z35",52.2422081488565,-0.849487536449289,0.866765287913683,0,0.849322186075664,NA,"2024",1,1,2,1
"Z38","Z30",1,"ZZ","same","same","Z30_Z38",177.869452484028,0.721197672301283,0.525563051425912,0,-0.72105729319099,NA,"2024",0,1,1,0
"Z39","Z30",0.714285714285714,"ZZ","same","same","Z30_Z39",173.919360224155,0.671810682093729,0.536291459268767,0,-0.671679916022983,NA,"2024",1,1,2,1
"Z40","Z30",0.6,"ZZ","same","same","Z30_Z40",161.24773609455,0.513380616254544,0.570707453313962,0,-0.51328068815311,NA,"2024",0,1,1,0
"Z41","Z30",0.428571428571428,"ZZ","same","same","Z30_Z41",114.334012599351,-0.0731696338228107,0.698124618780271,0,0.0731553915581849,NA,"2024",1,1,2,1
"Z42","Z30",0.571428571428571,"ZZ","same","same","Z30_Z42",137.065566903442,0.211037158312884,0.636385963216784,0,-0.210996080520123,NA,"2024",1,1,2,1
"Z43","Z30",0.666666666666667,"ZZ","same","same","Z30_Z43",168.90438455507,0.609109727795471,0.549912078930362,0,-0.608991166290155,NA,"2024",1,1,2,1
"Z44","Z30",0.8,"ZZ","same","same","Z30_Z44",102.883742346313,-0.216329425457344,0.729223428910202,0,0.216287317539581,NA,"2024",0,1,1,0
"Z45","Z30",0.6,"ZZ","same","same","Z30_Z45",118.212308210649,-0.0246802986943832,0.687591209858195,0,0.0246754947432534,NA,"2024",1,1,2,1
"Z32","Z31",0.8,"ZZ","same","same","Z31_Z32",14.5861734185034,-1.32029127877578,0.969038670851054,1,1.32003428777018,NA,"2024",1,1,2,1
"Z33","Z31",0.833333333333333,"ZZ","same","same","Z31_Z33",30.9276106199024,-1.11597848151754,0.924655504205562,0,1.11576125942662,NA,"2024",1,1,2,1
"Z35","Z31",0.571428571428571,"ZZ","same","same","Z31_Z35",59.3690089080454,-0.760382974796205,0.84740897415462,0,0.760234968376351,NA,"2024",1,1,2,1
"Z38","Z31",0.666666666666667,"ZZ","same","same","Z31_Z38",186.570360352786,0.82998289133942,0.501931479787092,0,-0.829821337490427,NA,"2024",0,1,1,0
"Z39","Z31",0.714285714285714,"ZZ","same","same","Z31_Z39",183.022436524029,0.7856241098578,0.511567602521984,0,-0.785471190321586,NA,"2024",1,1,2,1
"Z40","Z31",0.6,"ZZ","same","same","Z31_Z40",171.013537776631,0.635479929463323,0.544183641598949,0,-0.635356235071988,NA,"2024",0,1,1,0
"Z41","Z31",0.666666666666667,"ZZ","same","same","Z31_Z41",107.251670500654,-0.161718340248749,0.717360183298423,0,0.161686862226018,NA,"2024",1,1,2,1
"Z42","Z31",0.571428571428571,"ZZ","same","same","Z31_Z42",125.759797829069,0.0696840278462955,0.66709230970878,0,-0.0696704640451267,NA,"2024",1,1,2,1
"Z43","Z31",0.666666666666667,"ZZ","same","same","Z31_Z43",156.972250179262,0.459925312646609,0.582319626804581,0,-0.45983578947055,NA,"2024",1,1,2,1
"Z44","Z31",0.8,"ZZ","same","same","Z31_Z44",91.3349346315062,-0.360721205698539,0.760589865720247,0,0.360650992324502,NA,"2024",0,1,1,0
"Z45","Z31",0.6,"ZZ","same","same","Z31_Z45",106.56015645663,-0.170364162946994,0.719238327960691,0,0.17033100203905,NA,"2024",1,1,2,1
"Z33","Z32",0.666666666666667,"ZZ","same","same","Z32_Z33",16.3539391832901,-1.29818935690382,0.964237438158864,0,1.29793666797551,NA,"2024",1,1,2,1
"Z35","Z32",0.666666666666667,"ZZ","same","same","Z32_Z35",71.4035638904873,-0.609918021076568,0.814723253020844,0,0.609799302239224,NA,"2024",1,1,2,1
"Z38","Z32",0.8,"ZZ","same","same","Z32_Z38",199.114477361204,0.986818768351835,0.467861793703574,0,-0.986626686837927,NA,"2024",0,1,1,0
"Z39","Z32",0.571428571428571,"ZZ","same","same","Z32_Z39",195.905225107779,0.946694310697125,0.47657808810386,0,-0.946510039296703,NA,"2024",1,1,2,1
"Z40","Z32",0.75,"ZZ","same","same","Z32_Z40",184.43318992148,0.803262397685389,0.50773601155706,0,-0.80310604490577,NA,"2024",0,1,1,0
"Z41","Z32",0.5,"ZZ","same","same","Z32_Z41",102.521455902565,-0.220858999926139,0.730207394971944,0,0.220816010339371,NA,"2024",1,1,2,1
"Z42","Z32",0.666666666666667,"ZZ","same","same","Z32_Z42",113.664876095619,-0.0815356758753031,0.699941986285203,0,0.0815198051839845,NA,"2024",1,1,2,1
"Z43","Z32",0.8,"ZZ","same","same","Z32_Z43",143.304995490751,0.289047133338642,0.619439742676313,0,-0.288990871122374,NA,"2024",1,1,2,1
"Z44","Z32",1,"ZZ","same","same","Z32_Z44",76.8823435139081,-0.541418244916933,0.799842946837041,0,0.541312859369479,NA,"2024",0,1,1,0
"Z45","Z32",0.75,"ZZ","same","same","Z32_Z45",92.0403429985801,-0.351901665843507,0.758673984226893,0,0.351833169168241,NA,"2024",1,1,2,1
"Z35","Z33",0.5,"ZZ","same","same","Z33_Z35",85.4247346060738,-0.434614920472198,0.776641905048495,0,0.434530323893203,NA,"2024",1,1,2,1
"Z38","Z33",0.833333333333333,"ZZ","same","same","Z33_Z38",213.036937956306,1.1608877216419,0.430048541350545,0,-1.16066175809297,NA,"2024",0,1,1,0
"Z39","Z33",0.857142857142857,"ZZ","same","same","Z33_Z39",210.198882063535,1.1254042368614,0.437756670451166,0,-1.12518518007356,NA,"2024",1,1,2,1
"Z40","Z33",0.5,"ZZ","same","same","Z33_Z40",199.326509623485,0.989469753334465,0.467285916373139,0,-0.989277155813744,NA,"2024",0,1,1,0
"Z41","Z33",0.571428571428571,"ZZ","same","same","Z33_Z41",98.5964440747004,-0.269932415926172,0.740867684632802,0,0.269879874336199,NA,"2024",1,1,2,1
"Z42","Z33",0.5,"ZZ","same","same","Z33_Z42",100.296816491484,-0.248673095795868,0.736249491544679,0,0.248624692273114,NA,"2024",1,1,2,1
