"from","to","trial","spatial_weight","prospect_weight"
"Z43","Z16",1,0.571597995923466,0
"Z43","Z17",1,0.601122688135135,0
"Z43","Z18",1,0.509909238064906,0
"Z43","Z19",1,0.492466105065207,0
"Z43","Z20",1,0.484493399934218,0
"Z43","Z21",1,0.475661526589599,0
"Z43","Z22",1,0.46535848846082,0
"Z43","Z23",1,0.448435669286265,0
"Z43","Z24",1,0.429241962061397,0
"Z43","Z26",1,0.401700059355263,0
"Z43","Z27",1,0.416382212117971,0
"Z43","Z28",1,0.442813376486486,0
"Z43","Z29",1,0.471633981077394,0
"Z43","Z30",1,0.549912078930362,0
"Z43","Z31",1,0.582319626804581,0
"Z43","Z32",1,0.619439742676313,0
"Z43","Z33",1,0.661363372002102,0
"Z43","Z35",1,0.478336398705277,0
"Z43","Z38",1,0.166834899787099,0
"Z43","Z39",1,0.166259656889714,0
"Z43","Z40",1,0.181158360141305,0
"Z43","Z41",1,0.692519351907627,0
"Z43","Z42",1,0.889566693412507,0
"Z43","Z44",1,0.775874606451872,0
"Z43","Z45",1,0.805921568518571,0
"Z44","Z02",1,0.396369669259797,0
"Z44","Z03",1,0.453564872003928,0
"Z44","Z05",1,0.371773283710894,0
"Z44","Z06",1,0.404829151260999,0
"Z44","Z07",1,0.429906064680676,0
"Z44","Z08",1,0.449795455855522,0
"Z44","Z10",1,0.555467073084129,0
"Z44","Z11",1,0.568326231612067,0
"Z44","Z13",1,0.632295362144281,0
"Z44","Z14",1,0.593982305274336,0
"Z44","Z15",1,0.607232877185078,0
"Z44","Z16",1,0.623308240131163,0
"Z44","Z17",1,0.655404746808317,0
"Z44","Z18",1,0.611887682459609,0
"Z44","Z19",1,0.598532822081281,0
"Z44","Z20",1,0.597662302467828,0
"Z44","Z21",1,0.590550304674315,0
"Z44","Z22",1,0.60398286498538,0
"Z44","Z23",1,0.581119693998929,0
"Z44","Z24",1,0.561878161097591,0
"Z44","Z26",1,0.551176896346628,0
"Z44","Z27",1,0.60053109269956,0
"Z44","Z28",1,0.627192196054713,0
"Z44","Z29",1,0.656038849558782,0
"Z44","Z30",1,0.729223428910202,0
"Z44","Z31",1,0.760589865720247,0
"Z44","Z32",1,0.799842946837041,0
"Z44","Z33",1,0.843086937949476,0
"Z44","Z35",1,0.613626488216321,0
"Z44","Z38",1,0.269250489986566,0
"Z44","Z39",1,0.275545883925454,0
"Z44","Z40",1,0.303131710343917,0
"Z44","Z41",1,0.68051136862659,0
"Z44","Z42",1,0.792162802755782,0
"Z44","Z43",1,0.775874606451872,0
"Z44","Z45",1,0.966221430360415,0
"Z45","Z02",1,0.364527359955018,0
"Z45","Z03",1,0.417684917253102,0
"Z45","Z05",1,0.342963832126788,0
"Z45","Z06",1,0.375474725250629,0
"Z45","Z07",1,0.400997933961055,0
"Z45","Z08",1,0.417948772775432,0
"Z45","Z10",1,0.525023131632133,0
"Z45","Z11",1,0.536081361029377,0
"Z45","Z13",1,0.599305994510199,0
"Z45","Z14",1,0.563285861161232,0
"Z45","Z15",1,0.577804540846623,0
"Z45","Z16",1,0.596169374787093,0
"Z45","Z17",1,0.628571836112563,0
"Z45","Z18",1,0.577366210299488,0
"Z45","Z19",1,0.563327118046112,0
"Z45","Z20",1,0.56156651597392,0
"Z45","Z21",1,0.554175658451019,0
"Z45","Z22",1,0.565077426612966,0
"Z45","Z23",1,0.542663307385173,0
"Z45","Z24",1,0.523294736647402,0
"Z45","Z26",1,0.510949997378783,0
"Z45","Z27",1,0.558288849795139,0
"Z45","Z28",1,0.584981116296448,0
"Z45","Z29",1,0.613879270342039,0
"Z45","Z30",1,0.687591209858195,0
"Z45","Z31",1,0.719238327960691,0
"Z45","Z32",1,0.758673984226893,0
"Z45","Z33",1,0.802405353648507,0
"Z45","Z35",1,0.575144315824337,0
"Z45","Z38",1,0.23244628793215,0
"Z45","Z39",1,0.238047231480031,0
"Z45","Z40",1,0.264473142179999,0
"Z45","Z41",1,0.665567660383219,0
"Z45","Z42",1,0.801627481720024,0
"Z45","Z43",1,0.805921568518571,0
"Z45","Z44",1,0.966221430360415,0
"X18","X20",1,0.971031483778442,0
"X18","X21",1,0.915637139271569,0
"X18","X22",1,0.884232702548592,0
"X18","X23",1,0.862297922288488,0
"X18","X25",1,0.856459552379525,0
"X18","X31",1,0.737811208370295,0
"X18","X32",1,0.742716174435496,0
"X18","X33",1,0.721632389602387,0
"X18","X35",1,0.69067811798811,0
"X18","X39",1,0.659833626778789,0
"X20","X18",1,0.971031483778442,0
"X20","X21",1,0.946485217657275,0
"X20","X22",1,0.921070521398805,0
"X20","X23",1,0.892881249752242,0
"X20","X25",1,0.891366924491539,0
"X20","X31",1,0.759035655846441,0
"X20","X32",1,0.766874052588877,0
"X20","X33",1,0.741209593156909,0
"X20","X35",1,0.719511539462548,0
"X20","X39",1,0.686949238573959,0
"X21","X18",1,0.915637139271569,0
"X21","X20",1,0.946485217657275,0
"X21","X22",1,0.962906446516164,1
"X21","X23",1,0.954848006563679,0
"X21","X25",1,0.94689794033953,0
"X21","X31",1,0.818304756179474,0
"X21","X32",1,0.827897769665499,0
"X21","X33",1,0.799390185933484,0
"X21","X35",1,0.781651002430902,0
"X21","X39",1,0.749057600586687,0
"X22","X18",1,0.884232702548592,0
"X22","X20",1,0.921070521398805,0
"X22","X21",1,0.962906446516164,0
"X22","X23",1,0.954242794240733,0
"X22","X25",1,0.973064606402707,0
"X22","X31",1,0.810817732515714,0
"X22","X32",1,0.825918950915293,0
"X22","X33",1,0.789882832752398,0
"X22","X35",1,0.792600330564678,0
"X22","X39",1,0.756750675661042,0
"X23","X18",1,0.862297922288488,0
"X23","X20",1,0.892881249752242,0
"X23","X21",1,0.954848006563679,0
"X23","X22",1,0.954242794240733,0
"X23","X25",1,0.976943403451583,1
"X23","X31",1,0.864169164852299,0
"X23","X32",1,0.877359909662529,0
"X23","X33",1,0.843632295182123,0
"X23","X35",1,0.835211753726534,0
"X23","X39",1,0.801912425088773,0
"X25","X18",1,0.856459552379525,0
"X25","X20",1,0.891366924491539,0
"X25","X21",1,0.94689794033953,0
"X25","X22",1,0.973064606402707,0
"X25","X23",1,0.976943403451583,0
"X25","X31",1,0.842682297158743,0
"X25","X32",1,0.859430519202844,0
"X25","X33",1,0.821236053020492,0
"X25","X35",1,0.828190284213054,0
"X25","X39",1,0.792266130094523,0
"X31","X18",1,0.737811208370295,0
"X31","X20",1,0.759035655846441,0
"X31","X21",1,0.818304756179474,0
"X31","X22",1,0.810817732515714,0
"X31","X23",1,0.864169164852299,0
"X31","X25",1,0.842682297158743,0
"X31","X32",1,0.982739865180965,0
"X31","X33",1,0.986614693977813,0
"X31","X35",1,0.920592395047149,0
"X31","X39",1,0.912184275987178,0
"X32","X18",1,0.742716174435496,0
"X32","X20",1,0.766874052588877,0
"X32","X21",1,0.827897769665499,0
"X32","X22",1,0.825918950915293,0
"X32","X23",1,0.877359909662529,0
"X32","X25",1,0.859430519202844,0
"X32","X31",1,0.982739865180965,0
"X32","X33",1,0.962551408171051,0
"X32","X35",1,0.939015326239783,0
"X32","X39",1,0.921340368119144,0
"X33","X18",1,0.721632389602387,0
"X33","X20",1,0.741209593156909,0
"X33","X21",1,0.799390185933484,0
"X33","X22",1,0.789882832752398,0
"X33","X23",1,0.843632295182123,0
"X33","X25",1,0.821236053020492,0
"X33","X31",1,0.986614693977813,0
"X33","X32",1,0.962551408171051,0
"X33","X35",1,0.91098478803423,0
"X33","X39",1,0.911194859001395,0
"X35","X18",1,0.69067811798811,0
"X35","X20",1,0.719511539462548,0
"X35","X21",1,0.781651002430902,0
"X35","X22",1,0.792600330564678,0
"X35","X23",1,0.835211753726534,0
"X35","X25",1,0.828190284213054,0
"X35","X31",1,0.920592395047149,0
"X35","X32",1,0.939015326239783,1
"X35","X33",1,0.91098478803423,0
"X35","X39",1,0.970171680544777,1
"X39","X18",1,0.659833626778789,0
"X39","X20",1,0.686949238573959,0
"X39","X21",1,0.749057600586687,0
"X39","X22",1,0.756750675661042,0
"X39","X23",1,0.801912425088773,0
"X39","X25",1,0.792266130094523,0
"X39","X31",1,0.912184275987178,0
"X39","X32",1,0.921340368119144,0
"X39","X33",1,0.911194859001395,0
"X39","X35",1,0.970171680544777,0
